image_id,event_id,outer_fold,role
subsetted_512x512_HLS.S30.T12SUD.2018168.v1.4,AZ3468811236620180511,4,train
subsetted_512x512_HLS.S30.T12SUE.2020218.v1.4,AZ3563211274720200705,4,train
subsetted_512x512_HLS.S30.T12SUF.2020183.v1.4,AZ3662811235020200608,4,train
subsetted_512x512_HLS.S30.T12SUH.2020268.v1.4,UT3821211280820200822,4,train
subsetted_512x512_HLS.S30.T12SUJ.2019298.v1.4,UT3887311238420190908,4,train
subsetted_512x512_HLS.S30.T12SUJ.2019308.v1.4,UT3952611225620191026,4,val
subsetted_512x512_HLS.S30.T12SUJ.2020186.v1.4,UT3942511234720200626,4,val
subsetted_512x512_HLS.S30.T12SVB.2020185.v1.4,AZ3304411105620200630,4,test
subsetted_512x512_HLS.S30.T12SVB.2020310.v1.4,AZ3324911096720201021,4,train
subsetted_512x512_HLS.S30.T12SVC.2018215.v1.4,AZ3394811199720180727,4,train
subsetted_512x512_HLS.S30.T12SVC.2019280.v1.4,AZ3395311201220190903,4,train
subsetted_512x512_HLS.S30.T12SWA.2018225.v1.4,AZ3228010995520180726,4,train
subsetted_512x512_HLS.S30.T12SXA.2020187.v1.4,AZ3209510937320200606,4,train
subsetted_512x512_HLS.S30.T12SXA.2020247.v1.4,AZ3238810909020200813,4,train
subsetted_512x512_HLS.S30.T12SXG.2019235.v1.4,UT3783510979920190726,4,test
subsetted_512x512_HLS.S30.T12TTM.2018219.v1.4,NV4180711406520180726,4,train
subsetted_512x512_HLS.S30.T12TTM.2019244.v1.4,NV4193711416620190804,4,test
subsetted_512x512_HLS.S30.T12TUK.2018231.v1.4,UT4050711296920180727,4,train
subsetted_512x512_HLS.S30.T12TUM.2019231.v1.4,UT4177911224220190715,4,train
subsetted_512x512_HLS.S30.T12TUN.2019276.v1.4,ID4299311311120190906,4,train
subsetted_512x512_HLS.S30.T12TUN.2021215.v1.4,ID4254611249720210721,4,test
subsetted_512x512_HLS.S30.T12TUP.2019226.v1.4,ID4371511252320190722,4,test
subsetted_512x512_HLS.S30.T12TVK.2020308.v1.4,UT4032611166920201017,4,train
subsetted_512x512_HLS.S30.T12TVM.2018246.v1.4,UT4194311112320180816,4,train
subsetted_512x512_HLS.S30.T12TVN.2018291.v1.4,ID4257811155220180922,4,train
subsetted_512x512_HLS.S30.T12TVR.2020281.v1.4,MT4577311182220200929,4,val
subsetted_512x512_HLS.S30.T12TWR.2020283.v1.4,MT4572011097420200904,4,train
subsetted_512x512_HLS.S30.T12TXK.2018215.v1.4,CO3968910875820180729,4,train
subsetted_512x512_HLS.S30.T12TXT.2018293.v1.4,MT4762510936620180903,4,train
subsetted_512x512_HLS.S30.T12TXT.2020248.v1.4,MT4758110954820200807,4,val
subsetted_512x512_HLS.S30.T12TYK.2020215.v1.4,CO3976210841920200713,4,train
subsetted_512x512_HLS.S30.T12UXU.2021250.v1.4,MT4801910865120210816,4,val
subsetted_512x512_HLS.S30.T13REQ.2018156.v1.4,TX3076510415220180516,4,train
subsetted_512x512_HLS.S30.T13RGP.2020118.v1.4,TX3022610256120200301,4,train
subsetted_512x512_HLS.S30.T13SBT.2019202.v1.4,NM3349910789720190605,4,train
subsetted_512x512_HLS.S30.T13SBV.2019247.v1.4,NM3534510752720190804,4,train
subsetted_512x512_HLS.S30.T13SCA.2019227.v1.4,NM3644910620720190713,4,train
subsetted_512x512_HLS.S30.T13SDA.2018199.v1.4,NM3636510508520180629,4,train
subsetted_512x512_HLS.S30.T13SDU.2018254.v1.4,NM3436210506320180807,4,test
subsetted_512x512_HLS.S30.T13SEB.2020249.v1.4,CO3701810400020200822,4,train
subsetted_512x512_HLS.S30.T13SFA.2018159.v1.4,OK3694010296020180524,4,train
subsetted_512x512_HLS.S30.T13SFB.2019219.v1.4,CO3711310286620190718,4,train
subsetted_512x512_HLS.S30.T13SFB.2020164.v1.4,CO3735610351820200518,4,train
subsetted_512x512_HLS.S30.T13SFS.2018196.v1.4,NM3317010361120180518,4,val
subsetted_512x512_HLS.S30.T13SFT.2019171.v1.4,NM3418210345020190410,4,test
subsetted_512x512_HLS.S30.T13TBF.2018190.v1.4,CO4078210783620180629,4,train
subsetted_512x512_HLS.S30.T13TCH.2020280.v1.4,WY4301310696720200814,4,train
subsetted_512x512_HLS.S30.T13TDH.2018292.v1.4,WY4326210530420180917,4,train
subsetted_512x512_HLS.S30.T13TDK.2020217.v1.4,MT4504710573520200722,4,train
subsetted_512x512_HLS.S30.T13TDL.2020187.v1.4,MT4529310571720200614,4,train
subsetted_512x512_HLS.S30.T13TDL.2020245.v1.4,MT4564010610720200825,4,val
subsetted_512x512_HLS.S30.T13TDL.2020280.v1.4,MT4590510631720200902,4,test
subsetted_512x512_HLS.S30.T13TEE.2020214.v1.4,CO4014010460020200719,4,train
subsetted_512x512_HLS.S30.T13TEE.2020249.v1.4,CO3991410379420200820,4,train
subsetted_512x512_HLS.S30.T13TFG.2020274.v1.4,NE4165010345220200827,4,test
subsetted_512x512_HLS.S30.T13TGE.2018136.v1.4,CO4037010225020180404,4,train
subsetted_512x512_HLS.S30.T13TGJ.2020309.v1.4,SD4334810247820200914,4,test
subsetted_512x512_HLS.S30.T14RKV.2018213.v1.4,TX3096410129920180702,4,train
subsetted_512x512_HLS.S30.T14RKV.2020278.v1.4,TX3111910137620200901,4,train
subsetted_512x512_HLS.S30.T14RLV.2019223.v1.4,TX3095710045720190723,4,train
subsetted_512x512_HLS.S30.T14RLV.2019348.v1.4,TX3068710057220191007,4,test
subsetted_512x512_HLS.S30.T14RMV.2020280.v1.4,TX3112609904920200802,4,test
subsetted_512x512_HLS.S30.T14RNQ.2021051.v1.4,TX2691709832320210126,4,val
subsetted_512x512_HLS.S30.T14RNV.2018215.v1.4,TX3157209838720180723,4,test
subsetted_512x512_HLS.S30.T14RPS.2019257.v1.4,TX2846709731320190825,4,test
subsetted_512x512_HLS.S30.T14SKA.2019278.v1.4,TX3217410111820190907,4,val
subsetted_512x512_HLS.S30.T14SKB.2019268.v1.4,TX3332410108120190809,4,val
subsetted_512x512_HLS.S30.T14SKD.2018156.v1.4,TX3481010130620180508,4,train
subsetted_512x512_HLS.S30.T14SKE.2018156.v1.4,TX3565810161920180413,4,train
subsetted_512x512_HLS.S30.T14SKF.2019246.v1.4,OK3671910126720190819,4,train
subsetted_512x512_HLS.S30.T14SLC.2019258.v1.4,TX3362710093720190817,4,train
subsetted_512x512_HLS.S30.T14SLD.2018163.v1.4,TX3464410105120180510,4,train
subsetted_512x512_HLS.S30.T14SMA.2020185.v1.4,TX3185709976920200614,4,test
subsetted_512x512_HLS.S30.T14SMB.2019228.v1.4,TX3312809957020190729,4,test
subsetted_512x512_HLS.S30.T14SMC.2018213.v1.4,TX3378209927320180716,4,train
subsetted_512x512_HLS.S30.T14SNA.2018215.v1.4,TX3165409878420180723,4,train
subsetted_512x512_HLS.S30.T14SNG.2020118.v1.4,KS3702809890220200325,4,val
subsetted_512x512_HLS.S30.T14SPD.2018100.v1.4,OK3434009756220180322,4,train
subsetted_512x512_HLS.S30.T14SPF.2019345.v1.4,OK3669509679920191116,4,train
subsetted_512x512_HLS.S30.T14SPJ.2019345.v1.4,KS3921209676120191113,4,train
subsetted_512x512_HLS.S30.T14SQE.2018075.v1.4,OK3529509619120180124,4,train
subsetted_512x512_HLS.S30.T14SQE.2018100.v1.4,OK3557109641620180320,4,train
subsetted_512x512_HLS.S30.T14SQG.2020085.v1.4,KS3786109647720200108,4,test
subsetted_512x512_HLS.S30.T14TKM.2019144.v1.4,NE4166810220320190321,4,val
subsetted_512x512_HLS.S30.T14UQU.2019163.v1.4,MN4823209549720190530,4,train
subsetted_512x512_HLS.S30.T15RWQ.2021098.v1.4,LA3111809256120210309,4,train
subsetted_512x512_HLS.S30.T15SXB.2019134.v1.4,MO3743109121220190409,4,train
subsetted_512x512_HLS.S30.T16RFU.2019105.v1.4,FL3011008549020190330,4,test
subsetted_512x512_HLS.S30.T16RFU.2019305.v1.4,FL3005608509020190916,4,train
subsetted_512x512_HLS.S30.T16RGU.2019277.v1.4,FL3037408463920190911,4,train
subsetted_512x512_HLS.S30.T16SFF.2021094.v1.4,TN3638708498220210309,4,train
subsetted_512x512_HLS.S30.T17RNL.2019111.v1.4,FL2783908058120190308,4,train
subsetted_512x512_HLS.S30.T17RNM.2019349.v1.4,FL2861908074420191120,4,test
subsetted_512x512_HLS.S30.T17SNA.2021348.v1.4,NC3634008046020211127,4,train
subsetted_512x512_HLS.S30.T18SVJ.2020131.v1.4,NJ3931607511120200409,4,train
subsetted_512x512_HLS.S30.T10SDH.2020248.v1.4,CA3867312307820200817,5,train
subsetted_512x512_HLS.S30.T10SEH.2018245.v1.4,CA3831012199020180810,5,test
subsetted_512x512_HLS.S30.T10SEH.2018280.v1.4,CA3873012240020180908,5,train
subsetted_512x512_HLS.S30.T10SEH.2019305.v1.4,CA3879612276720191023,5,train
subsetted_512x512_HLS.S30.T10SEH.2020190.v1.4,CA3847012204820200606,5,train
subsetted_512x512_HLS.S30.T10SEH.2020285.v1.4,CA3855412253120200927,5,train
subsetted_512x512_HLS.S30.T10SEJ.2018185.v1.4,CA3966012253020180609,5,train
subsetted_512x512_HLS.S30.T10SEJ.2018220.v1.4,CA3919012180020180731,5,train
subsetted_512x512_HLS.S30.T10SEJ.2019185.v1.4,CA3892812226620190608,5,test
subsetted_512x512_HLS.S30.T10SFE.2020267.v1.4,CA3612312160220200819,5,test
subsetted_512x512_HLS.S30.T10SFF.2018155.v1.4,CA3686012078020180502,5,train
subsetted_512x512_HLS.S30.T10SFF.2018190.v1.4,CA3641012100020180604,5,test
subsetted_512x512_HLS.S30.T10SFF.2020250.v1.4,CA3656312164020200816,5,train
subsetted_512x512_HLS.S30.T10SFF.2021189.v1.4,CA3620712156020210618,5,train
subsetted_512x512_HLS.S30.T10SFH.2018185.v1.4,CA3805012095020180629,5,train
subsetted_512x512_HLS.S30.T10SFH.2020185.v1.4,CA3852112120220200612,5,train
subsetted_512x512_HLS.S30.T10SFH.2020245.v1.4,CA3802612076120200818,5,train
subsetted_512x512_HLS.S30.T10SGD.2021306.v1.4,CA3451712013120211011,5,train
subsetted_512x512_HLS.S30.T10SGE.2018247.v1.4,CA3580012036020180806,5,val
subsetted_512x512_HLS.S30.T10SGE.2019187.v1.4,CA3566212040420190612,5,train
subsetted_512x512_HLS.S30.T10SGE.2020162.v1.4,CA3605412006420200503,5,val
subsetted_512x512_HLS.S30.T10SGE.2020187.v1.4,CA3535111995620200610,5,test
subsetted_512x512_HLS.S30.T10SGE.2020217.v1.4,CA3535112000520200728,5,train
subsetted_512x512_HLS.S30.T10SGE.2020247.v1.4,CA3607512023120200815,5,train
subsetted_512x512_HLS.S30.T10SGG.2019307.v1.4,CA3761912020720170716,5,test
subsetted_512x512_HLS.S30.T10TDN.2019213.v1.4,OR4292012329520190725,5,train
subsetted_512x512_HLS.S30.T10TEK.2018183.v1.4,CA4051012242020180624,5,train
subsetted_512x512_HLS.S30.T10TEK.2018340.v1.4,CA4022012217020181007,5,test
subsetted_512x512_HLS.S30.T10TEK.2019275.v1.4,CA4010912278920190905,5,train
subsetted_512x512_HLS.S30.T10TEK.2019350.v1.4,CA4004012260920191103,5,val
subsetted_512x512_HLS.S30.T10TEK.2020275.v1.4,CA4054112256820200927,5,val
subsetted_512x512_HLS.S30.T10TEM.2018213.v1.4,OR4209912285420180715,5,test
subsetted_512x512_HLS.S30.T10TFK.2020220.v1.4,CA4042112086320200718,5,val
subsetted_512x512_HLS.S30.T10TFL.2018245.v1.4,CA4139512105720180815,5,train
subsetted_512x512_HLS.S30.T10TFL.2020215.v1.4,CA4106412076220200720,5,val
subsetted_512x512_HLS.S30.T10TFM.2019280.v1.4,CA4174812105620190905,5,train
subsetted_512x512_HLS.S30.T10TFN.2018245.v1.4,OR4265012082720180815,5,test
subsetted_512x512_HLS.S30.T10TFN.2020235.v1.4,OR4250212055220200721,5,train
subsetted_512x512_HLS.S30.T10TFP.2018285.v1.4,OR4383912111420180907,5,train
subsetted_512x512_HLS.S30.T10TFP.2020248.v1.4,OR4403912052820200816,5,train
subsetted_512x512_HLS.S30.T10TFQ.2018245.v1.4,OR4453312109120180817,5,train
subsetted_512x512_HLS.S30.T10TFQ.2019245.v1.4,OR4494912090120190812,5,train
subsetted_512x512_HLS.S30.T10TFR.2018213.v1.4,OR4542812106020180726,5,val
subsetted_512x512_HLS.S30.T10TFS.2018193.v1.4,WA4671912050220180602,5,train
subsetted_512x512_HLS.S30.T10TFS.2018213.v1.4,WA4661012135020180730,5,train
subsetted_512x512_HLS.S30.T10TFS.2019213.v1.4,WA4682812052320190723,5,train
subsetted_512x512_HLS.S30.T10TFT.2018213.v1.4,WA4754012029720180713,5,train
subsetted_512x512_HLS.S30.T10TGK.2019280.v1.4,CA4005312066920190904,5,train
subsetted_512x512_HLS.S30.T10TGL.2019245.v1.4,CA4058912057520190828,5,train
subsetted_512x512_HLS.S30.T10TGN.2019305.v1.4,OR4261011964820190915,5,test
subsetted_512x512_HLS.S30.T10TGP.2018215.v1.4,OR4408012020420180716,5,train
subsetted_512x512_HLS.S30.T10TGQ.2018245.v1.4,OR4480012022420180817,5,train
subsetted_512x512_HLS.S30.T10TGQ.2020275.v1.4,OR4475511980220200819,5,train
subsetted_512x512_HLS.S30.T10TGR.2018245.v1.4,OR4514511998420180817,5,test
subsetted_512x512_HLS.S30.T10TGR.2020275.v1.4,WA4592711962520200907,5,train
subsetted_512x512_HLS.S30.T10TGS.2018190.v1.4,WA4619311979920180628,5,val
subsetted_512x512_HLS.S30.T10TGS.2018285.v1.4,WA4675811948720180908,5,train
subsetted_512x512_HLS.S30.T10TGS.2019195.v1.4,WA4686911989820190604,5,train
subsetted_512x512_HLS.S30.T10TGS.2020245.v1.4,WA4667012011520200817,5,test
subsetted_512x512_HLS.S30.T10TGT.2018213.v1.4,WA4725411999320180703,5,train
subsetted_512x512_HLS.S30.T10TGT.2019213.v1.4,WA4770712016520190723,5,val
subsetted_512x512_HLS.S30.T10UGU.2018213.v1.4,WA4779011998320180727,5,train
subsetted_512x512_HLS.S30.T10UGU.2018245.v1.4,WA4798411942320180806,5,train
subsetted_512x512_HLS.S30.T10UGU.2020215.v1.4,WA4777911979820200712,5,test
subsetted_512x512_HLS.S30.T10UGU.2020280.v1.4,WA4792111992220200907,5,train
subsetted_512x512_HLS.S30.T10UGU.2021249.v1.4,WA4855212019420210716,5,val
subsetted_512x512_HLS.S30.T11SKB.2018222.v1.4,CA3765211988120180713,5,train
subsetted_512x512_HLS.S30.T11SKB.2020222.v1.4,CA3781211964620200725,5,train
subsetted_512x512_HLS.S30.T11SKD.2018192.v1.4,NV3881811941120180617,5,test
subsetted_512x512_HLS.S30.T11SKD.2020197.v1.4,NV3887811956320200624,5,train
subsetted_512x512_HLS.S30.T11SKD.2020217.v1.4,NV3884311963920200707,5,train
subsetted_512x512_HLS.S30.T11SKV.2019152.v1.4,CA3572011963220190507,5,train
subsetted_512x512_HLS.S30.T11SKV.2019187.v1.4,CA3533311990620190605,5,train
subsetted_512x512_HLS.S30.T11SLB.2019237.v1.4,CA3782611887220190726,5,train
subsetted_512x512_HLS.S30.T11SLC.2020247.v1.4,CA3792911898320200817,5,train
subsetted_512x512_HLS.S30.T11SLT.2018349.v1.4,CA3424011870020181108,5,train
subsetted_512x512_HLS.S30.T11SLT.2021163.v1.4,CA3408411857020210515,5,test
subsetted_512x512_HLS.S30.T11SLU.2018184.v1.4,CA3490011851020180604,5,train
subsetted_512x512_HLS.S30.T11SLU.2020229.v1.4,CA3446611833020200705,5,train
subsetted_512x512_HLS.S30.T11SLU.2020249.v1.4,CA3444111874620200817,5,train
subsetted_512x512_HLS.S30.T11SLV.2020247.v1.4,CA3546511854420200803,5,train
subsetted_512x512_HLS.S30.T11SLV.2021251.v1.4,CA3568711855020210818,5,test
subsetted_512x512_HLS.S30.T11SMT.2018154.v1.4,CA3363011706020180517,5,train
subsetted_512x512_HLS.S30.T11SMT.2018249.v1.4,CA3367611751620180806,5,test
subsetted_512x512_HLS.S30.T11SMT.2019294.v1.4,CA3352811727320190904,5,train
subsetted_512x512_HLS.S30.T11SMT.2020194.v1.4,CA3337911735120200609,5,val
subsetted_512x512_HLS.S30.T11SMT.2020249.v1.4,CA3415711791120200813,5,train
subsetted_512x512_HLS.S30.T11SMT.2020289.v1.4,CA3405311699120200905,5,train
subsetted_512x512_HLS.S30.T11SMT.2020309.v1.4,CA3375311768720201026,5,test
subsetted_512x512_HLS.S30.T11SMV.2020249.v1.4,CA3606211763420200821,5,val
subsetted_512x512_HLS.S30.T11SNB.2018224.v1.4,NV3722911623920180728,5,train
subsetted_512x512_HLS.S30.T11SNB.2020234.v1.4,NV3701011608020200727,5,train
subsetted_512x512_HLS.S30.T11SNB.2021153.v1.4,NV3700011641620210517,5,val
subsetted_512x512_HLS.S30.T11SNB.2021268.v1.4,NV3727011619820210825,5,train
subsetted_512x512_HLS.S30.T11SNS.2019246.v1.4,CA3257311670020190814,5,test
subsetted_512x512_HLS.S30.T11SNS.2020276.v1.4,CA3276011669320200905,5,val
subsetted_512x512_HLS.S30.T11SNS.2021155.v1.4,CA3298011643520210501,5,test
subsetted_512x512_HLS.S30.T11SNT.2018216.v1.4,CA3372011680020180725,5,train
subsetted_512x512_HLS.S30.T11SNT.2020281.v1.4,CA3388811668420200917,5,train
subsetted_512x512_HLS.S30.T11SPA.2020196.v1.4,NV3630611561820200628,5,train
subsetted_512x512_HLS.S30.T11SPB.2020196.v1.4,NV3746711499420200626,5,train
subsetted_512x512_HLS.S30.T11SPV.2020186.v1.4,CA3517211519520200622,5,test
subsetted_512x512_HLS.S30.T11SPV.2020236.v1.4,NV3594511544620200720,5,val
subsetted_512x512_HLS.S30.T11SPV.2020246.v1.4,CA3530111559820200815,5,test
subsetted_512x512_HLS.S30.T11SPV.2021215.v1.4,NV3599911559820210610,5,train
subsetted_512x512_HLS.S30.T11SQA.2020286.v1.4,NV3660711406220200922,5,train
subsetted_512x512_HLS.S30.T11SQC.2020196.v1.4,NV3833511422820200626,5,val
subsetted_512x512_HLS.S30.T11SQC.2020241.v1.4,NV3788911411120200713,5,train
subsetted_512x512_HLS.S30.T11SQD.2020196.v1.4,NV3934011453020200511,5,train
subsetted_512x512_HLS.S30.T11SQS.2019078.v1.4,AZ3282711447820190216,5,train
subsetted_512x512_HLS.S30.T11TKE.2018215.v1.4,NV3986111961620180727,5,val
subsetted_512x512_HLS.S30.T11TKF.2020265.v1.4,NV4083911966720200812,5,train
subsetted_512x512_HLS.S30.T11TKG.2020265.v1.4,OR4209412026920200816,5,test
subsetted_512x512_HLS.S30.T11TLE.2018182.v1.4,NV4040711826020180623,5,val
subsetted_512x512_HLS.S30.T11TLE.2018247.v1.4,NV4048111917220180723,5,train
subsetted_512x512_HLS.S30.T11TLH.2018217.v1.4,OR4241211864020180705,5,train
subsetted_512x512_HLS.S30.T11TLH.2019215.v1.4,OR4316311929120190721,5,train
subsetted_512x512_HLS.S30.T11TLH.2020247.v1.4,OR4302111828620200805,5,test
subsetted_512x512_HLS.S30.T11TLL.2018190.v1.4,WA4597011911020180622,5,train
subsetted_512x512_HLS.S30.T11TLL.2018245.v1.4,OR4531411905220180816,5,test
subsetted_512x512_HLS.S30.T11TLL.2020275.v1.4,OR4538011911420200908,5,train
subsetted_512x512_HLS.S30.T11TLM.2019305.v1.4,WA4656911899620191007,5,val
subsetted_512x512_HLS.S30.T11TLM.2020275.v1.4,WA4663311856920200908,5,train
subsetted_512x512_HLS.S30.T11TLN.2020280.v1.4,WA4770711826020200907,5,train
subsetted_512x512_HLS.S30.T11TMF.2018222.v1.4,NV4076011752020180724,5,train
subsetted_512x512_HLS.S30.T11TMF.2019227.v1.4,NV4064811732520190722,5,val
subsetted_512x512_HLS.S30.T11TMF.2019257.v1.4,NV4076611721820190808,5,train
subsetted_512x512_HLS.S30.T11TMF.2019312.v1.4,NV4125011713520190916,5,val
subsetted_512x512_HLS.S30.T11TMG.2018222.v1.4,OR4240411760120180724,5,train
subsetted_512x512_HLS.S30.T11TMH.2018182.v1.4,OR4261111754220180615,5,train
subsetted_512x512_HLS.S30.T11TMH.2020247.v1.4,OR4275611811920200817,5,test
subsetted_512x512_HLS.S30.T11TMJ.2018217.v1.4,OR4393211800020180714,5,train
subsetted_512x512_HLS.S30.T11TMJ.2020247.v1.4,OR4380511789220200816,5,val
subsetted_512x512_HLS.S30.T11TMK.2018292.v1.4,ID4458311709720180915,5,train
subsetted_512x512_HLS.S30.T11TMM.2020245.v1.4,WA4643911718420200817,5,val
subsetted_512x512_HLS.S30.T11TMM.2021224.v1.4,WA4649011720020210722,5,val
subsetted_512x512_HLS.S30.T11TMN.2018245.v1.4,WA4774811807520180802,5,train
subsetted_512x512_HLS.S30.T11TNE.2018199.v1.4,NV4056511665220180623,5,train
subsetted_512x512_HLS.S30.T11TNE.2019224.v1.4,NV4013411644020190722,5,test
subsetted_512x512_HLS.S30.T11TNF.2018199.v1.4,NV4067711610520180627,5,train
subsetted_512x512_HLS.S30.T11TNF.2018219.v1.4,NV4061211588320180724,5,train
subsetted_512x512_HLS.S30.T11TNF.2018244.v1.4,NV4064611615820180823,5,train
subsetted_512x512_HLS.S30.T11TNF.2018289.v1.4,NV4130311596620180903,5,test
subsetted_512x512_HLS.S30.T11TNF.2019314.v1.4,NV4089711609720191014,5,test
subsetted_512x512_HLS.S30.T11TNG.2018219.v1.4,NV4194911609820180721,5,train
subsetted_512x512_HLS.S30.T11TNG.2018289.v1.4,NV4181211632420180817,5,train
subsetted_512x512_HLS.S30.T11TNH.2018217.v1.4,ID4302611590820180704,5,val
subsetted_512x512_HLS.S30.T11TNH.2020217.v1.4,ID4274811621820200722,5,val
subsetted_512x512_HLS.S30.T11TNJ.2019244.v1.4,ID4345211594520190815,5,train
subsetted_512x512_HLS.S30.T11TNK.2018222.v1.4,ID4467611644820180726,5,val
subsetted_512x512_HLS.S30.T11TPE.2018244.v1.4,NV4006311484620180813,5,train
subsetted_512x512_HLS.S30.T11TPE.2019269.v1.4,NV4031211561920190804,5,train
subsetted_512x512_HLS.S30.T11TPF.2018219.v1.4,NV4127811541520180716,5,val
subsetted_512x512_HLS.S30.T11TPF.2018289.v1.4,NV4067411551020180930,5,val
subsetted_512x512_HLS.S30.T11TPF.2021183.v1.4,NV4099311562120210622,5,train
subsetted_512x512_HLS.S30.T11TPG.2018219.v1.4,NV4160011549220180725,5,train
subsetted_512x512_HLS.S30.T11TPG.2019214.v1.4,ID4229111562520190723,5,train
subsetted_512x512_HLS.S30.T11TPG.2020249.v1.4,ID4229611529420200814,5,test
subsetted_512x512_HLS.S30.T11TPH.2020174.v1.4,ID4284111556820200530,5,test
subsetted_512x512_HLS.S30.T11TPH.2020184.v1.4,ID4298311481320200606,5,test
subsetted_512x512_HLS.S30.T11TPH.2020219.v1.4,ID4295011487620200703,5,train
subsetted_512x512_HLS.S30.T11TPH.2021238.v1.4,ID4253711500720210703,5,train
subsetted_512x512_HLS.S30.T11TPH.2021263.v1.4,ID4261911561220210806,5,test
subsetted_512x512_HLS.S30.T11TPJ.2020249.v1.4,ID4345611483420200806,5,train
subsetted_512x512_HLS.S30.T11TPK.2021268.v1.4,ID4453211532920210810,5,train
subsetted_512x512_HLS.S30.T11TPL.2019244.v1.4,ID4532811445320190804,5,train
subsetted_512x512_HLS.S30.T11TPL.2021223.v1.4,ID4558511544420210705,5,train
subsetted_512x512_HLS.S30.T11TPN.2019214.v1.4,MT4743511435720190723,5,train
subsetted_512x512_HLS.S30.T11TPN.2020217.v1.4,MT4730311448320200727,5,train
subsetted_512x512_HLS.S30.T11TQG.2020186.v1.4,UT4154311335720200603,5,test
subsetted_512x512_HLS.S30.T11TQG.2020216.v1.4,UT4177211363120200720,5,train
subsetted_512x512_HLS.S30.T11TQH.2019221.v1.4,ID4291611449620170710,5,train
subsetted_512x512_HLS.S30.T11TQH.2020216.v1.4,ID4254811347120200723,5,train
subsetted_512x512_HLS.S30.T11TQH.2020251.v1.4,ID4262311348620200808,5,train
subsetted_512x512_HLS.S30.T11TQJ.2018219.v1.4,ID4346711414520180729,5,train
subsetted_512x512_HLS.S30.T11TQK.2020249.v1.4,MT4485811343720200811,5,train
subsetted_512x512_HLS.S30.T11TQL.2021223.v1.4,MT4568311385420210708,5,train
subsetted_512x512_HLS.S30.T11ULP.2018245.v1.4,WA4784011934020180811,5,train
subsetted_512x512_HLS.S30.T11ULP.2019245.v1.4,WA4793911861820190802,5,train
subsetted_512x512_HLS.S30.T11ULP.2020280.v1.4,WA4817811826620200907,5,val
subsetted_512x512_HLS.S30.T11ULP.2021249.v1.4,WA4828511853120210713,5,train
subsetted_512x512_HLS.S30.T11UQP.2018249.v1.4,MT4831111365120180811,5,val
subsetted_512x512_HLS.S30.T12RVV.2018215.v1.4,AZ3146411144720180705,5,test
subsetted_512x512_HLS.S30.T12RWV.2019225.v1.4,AZ3156211037620190714,5,train
subsetted_512x512_HLS.S30.T12RXV.2018217.v1.4,AZ3154810940620180724,5,val
subsetted_512x512_HLS.S30.T12RYV.2018152.v1.4,NM3134910867820180516,5,train
subsetted_512x512_HLS.S30.T12STC.2020218.v1.4,AZ3344911322120200711,5,val
subsetted_512x512_HLS.S30.T12STD.2020248.v1.4,AZ3479711322320200824,5,train
subsetted_512x512_HLS.S30.T12STE.2020246.v1.4,AZ3574111380520200818,5,val
subsetted_512x512_HLS.S30.T12STF.2020156.v1.4,AZ3652211386520200510,5,train
subsetted_512x512_HLS.S30.T12STF.2021190.v1.4,AZ3697611367020210624,5,test
subsetted_512x512_HLS.S30.T12STF.2021215.v1.4,AZ3697411369720210713,5,train
subsetted_512x512_HLS.S30.T12STG.2020291.v1.4,UT3732811369420200927,5,val
subsetted_512x512_HLS.S30.T12STH.2020246.v1.4,UT3869911350520200824,5,train
subsetted_512x512_HLS.S30.T12SUC.2019158.v1.4,AZ3376811242920190530,5,test
subsetted_512x512_HLS.S30.T12SUC.2020318.v1.4,AZ3427511241920201015,5,test
subsetted_512x512_HLS.S30.T12SUD.2018218.v1.4,AZ3477911297320180708,5,train
subsetted_512x512_HLS.S30.T12SUF.2018253.v1.4,AZ3636911230720180726,5,train
subsetted_512x512_HLS.S30.T12SUF.2020223.v1.4,AZ3698311211020200729,5,train
subsetted_512x512_HLS.S30.T12SUH.2018228.v1.4,UT3806611313920180720,5,test
subsetted_512x512_HLS.S30.T12SUH.2019298.v1.4,UT3800311315120190905,5,val
subsetted_512x512_HLS.S30.T12SUH.2020188.v1.4,UT3867511318120200625,5,train
subsetted_512x512_HLS.S30.T12SVA.2020230.v1.4,AZ3195511118320200712,5,train
subsetted_512x512_HLS.S30.T12SVA.2020310.v1.4,AZ3168311135220201006,5,train
subsetted_512x512_HLS.S30.T12SVB.2020155.v1.4,AZ3340211129720200531,5,train
subsetted_512x512_HLS.S30.T12SVC.2019190.v1.4,AZ3340811121020190608,5,test
subsetted_512x512_HLS.S30.T12SVC.2019245.v1.4,AZ3372911159520190804,5,test
subsetted_512x512_HLS.S30.T12SVC.2020155.v1.4,AZ3384711201720200517,5,train
subsetted_512x512_HLS.S30.T12SVC.2020250.v1.4,AZ3395611183620200829,5,train
subsetted_512x512_HLS.S30.T12SVC.2020285.v1.4,AZ3388511181620200925,5,train
subsetted_512x512_HLS.S30.T12SVD.2018168.v1.4,AZ3455711116020180427,5,val
subsetted_512x512_HLS.S30.T12SVD.2019183.v1.4,AZ3440011201020190603,5,train
subsetted_512x512_HLS.S30.T12SVE.2019183.v1.4,AZ3530911140720190516,5,val
subsetted_512x512_HLS.S30.T12SVE.2019228.v1.4,AZ3525811164320190721,5,train
